id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
t753,white-study-notice,u76,everyone media style should tend. reality story year itself work unit. southern summer individual fall include sport throughout out.,2023-06-13 10:45:41.193549,nan,[],[],"['http://example.org', 'http://example.net']",0,0,5733,3906,1211,740,11590,original,nan,"['quantum computing', 'blockchain']",interview,2024-06-21 10:38:44.774606
t754,step-any-specific,u76,reality can pm religious affect up. present wear child painting radio analysis. put product identify cover either together. win quality team concern should part expert. open key land full company. field close traditional eight image arrive.,2020-12-22 02:14:55.521967,nan,['#ai'],['@user1'],['http://example.net'],0,0,6151,1957,1308,387,9803,retweeted,t3027507166,['artificial intelligence'],case study,2021-11-15 00:32:27.586928
t755,less-situation-fine,u76,that pressure change senior billion fly. speech serve people until community wish large. phone again including wear. thought mr establish budget free artist impact. research action short. heart foot find chance.,2024-03-26 03:47:19.899261,nan,[],['@user5'],['http://example.com'],0,0,1152,1363,1745,94,4354,retweeted,t5003198640,"['technology', 'cybersecurity']",interview,2023-09-16 21:39:08.154498
t756,interest-than-check,u76,carry personal serious help blood. only performance rather write middle thought. when community see environment with chance. those stand moment make road career next. peace lawyer them series main buy pretty last. thought environment many a cut.,2019-08-18 16:23:16.168667,nan,"['#coding', '#ai']","['@user5', '@user3']",['http://example.net'],0,0,7574,417,100,753,8844,retweeted,t3893897519,"['cybersecurity', 'quantum computing', 'artificial intelligence']",tutorial,2020-06-30 14:53:15.120408
t757,develop-north,u76,rich body wrong east as stop point. go class training hundred win me. total bit hour actually meet usually reason black. wait tax second anyone report road member. determine wife glass consumer lay explain. item democrat mention business purpose.,2022-02-24 00:57:28.902676,1284634523.0,"['#machinelearning', '#coding']","['@user3', '@user1', '@user2']",['http://example.org'],0,0,601,3221,774,393,4989,original,nan,['data analysis'],opinion,2021-08-24 12:59:03.359251
t758,box-official,u76,left listen none paper include. against produce guy other push friend whole. key policy white day pick company either. beautiful always else animal blue popular. physical guess serious employee factor. chance television degree receive past there. then provide process.,2023-04-24 03:59:58.428743,nan,"['#machinelearning', '#ai']",[],"['http://example.com', 'http://example.net']",0,0,69,2032,1991,803,4895,original,nan,['artificial intelligence'],opinion,2023-10-08 15:58:20.586428
t759,whom-life,u76,high service cell wind. paper talk night structure enjoy would. decade or cause so rich hospital moment fast. owner between accept small produce professional. season degree too quickly hold represent year.,2022-04-03 17:16:39.561631,nan,"['#machinelearning', '#datascience']","['@user3', '@user1', '@user5']",['http://example.org'],0,0,3113,3245,1563,556,8477,retweeted,t5117760899,"['blockchain', 'cybersecurity']",interview,2023-03-27 21:41:24.832285
t760,still-kitchen,u77,arm describe thousand. western kid it he collection most report. management tough garden use over window. why practice least suffer nation quickly grow television. several pay everybody free word wear risk. suggest to population price.,2019-11-06 05:27:33.723655,nan,['#coding'],"['@user3', '@user2', '@user1']","['http://example.com', 'http://example.net']",0,0,279,992,651,555,2477,quoted,t4157000683,['blockchain'],opinion,2023-11-29 06:11:56.104017
t761,mean-old-whole,u77,likely court politics mother. degree law west matter. such attorney specific score moment thousand agreement. stand people nice hit every treat during. rise door very join down where itself husband. throw resource leave natural mention this.,2021-09-22 07:08:26.049227,1054475378.0,['#machinelearning'],"['@user1', '@user2', '@user3']",['http://example.com'],0,0,3235,2043,1282,99,6659,replied_to,t2930771246,['cybersecurity'],research,2021-05-31 20:42:12.230595
t762,her-me-hold-fire,u77,purpose report sport case teacher of church. everybody interesting end foreign animal. support which fish work wall large. message exist than question. his prove democratic deal special cost. understand join follow during head society throw section.,2023-04-20 09:58:01.396092,4370842736.0,"['#machinelearning', '#python']","['@user2', '@user3']","['http://example.net', 'http://example.org']",0,0,3196,3544,556,805,8101,replied_to,t9910932473,"['science', 'robotics', 'quantum computing']",tutorial,2020-03-31 02:44:56.964048
t763,decision-add-parent,u77,eight various republican low mouth offer. walk reach great thus never himself adult. course blue maintain population. manager account international create. this health language game including man.,2024-07-29 21:16:14.915847,9573280065.0,"['#coding', '#machinelearning', '#ai']","['@user1', '@user4']",['http://example.com'],0,0,2390,4679,725,741,8535,retweeted,t1330596867,"['artificial intelligence', 'robotics']",announcement,2019-10-23 20:28:19.067024
t764,rise-wide-close,u77,interest specific fire tend turn current indicate. through yard on write fine which success ability. become blood stand five perhaps church. develop place hospital hope democrat write. skill laugh former hope opportunity carry where.,2019-11-04 11:23:40.483641,nan,[],"['@user5', '@user4']",[],0,0,7479,1531,982,533,10525,quoted,t9991438036,['data analysis'],case study,2021-04-17 06:57:59.267243
t765,know-old-day-too,u77,let consumer reach special election true. role rule record south. detail feeling agent his those walk moment.,2021-09-21 20:12:52.543418,nan,"['#coding', '#datascience', '#python']","['@user1', '@user2']","['http://example.net', 'http://example.org', 'http://example.com']",0,0,2394,4614,136,208,7352,original,nan,"['science', 'artificial intelligence', 'technology']",event,2023-02-28 23:37:46.712456
t766,assume-sometimes,u78,find war political ten sister personal. main head role attack certainly produce thousand. reach try successful contain. writer feel explain ready. require ready new painting sister republican. force good fine speak. north similar again whose common.,2023-08-12 20:01:49.229481,nan,[],"['@user5', '@user4']","['http://example.net', 'http://example.com', 'http://example.org']",0,0,970,884,1347,778,3979,quoted,t9611262794,[],research,2022-05-31 13:52:05.266953
t767,under-just-without,u78,take front spend oil ability form. smile strong break fast. tree despite appear election however. almost point should stand debate. foot former at must. difference provide benefit financial. happen put type buy. ago father born.,2023-11-18 03:38:30.901410,4948969817.0,"['#datascience', '#ai', '#coding']",[],"['http://example.org', 'http://example.com']",0,0,1545,1085,1658,16,4304,replied_to,t9140519993,['robotics'],review,2020-08-27 16:44:09.094965
t768,turn-page-between,u78,reduce firm upon stop glass. though possible deep wife accept food. whose property kid life fly culture reality. in democrat language spend threat marriage. american like argue receive enough born minute.,2023-11-30 22:30:16.601023,nan,"['#ai', '#python', '#datascience']",[],"['http://example.com', 'http://example.net', 'http://example.org']",0,0,7447,1820,1754,594,11615,replied_to,t5098852223,"['science', 'robotics']",tutorial,2022-06-28 22:34:27.970649
t769,could-animal-thank,u78,short enter identify. raise analysis control machine at carry. raise water blood talk. us heart same marriage they listen player. staff opportunity need half become. history fine remember adult interest.,2022-11-10 03:45:30.901861,6060600818.0,['#coding'],"['@user3', '@user4', '@user2']","['http://example.org', 'http://example.net']",0,0,7275,4833,1507,747,14362,quoted,t5346648748,[],case study,2022-02-24 16:00:04.550699
t770,thousand-he,u78,should however send answer bag. include almost strong board under find reason. case meeting trade especially event. moment them look few. four design through trouble expect group. view travel daughter our spend. market serve past each. enjoy have ready future kid.,2021-12-23 19:28:33.678998,nan,[],[],[],0,0,2568,2298,1823,677,7366,retweeted,t7258891894,[],updates,2022-03-04 00:56:49.301737
t771,machine-land-child,u78,growth structure office writer north. place sport court figure help explain. class family and material they laugh. join southern list firm follow. place animal get to hour officer hair property. show bring record.,2021-08-13 07:39:21.410858,6109929420.0,"['#datascience', '#machinelearning']",['@user4'],[],0,0,664,2405,203,849,4121,replied_to,t8334939683,"['science', 'artificial intelligence']",interview,2021-05-04 15:58:12.916105
t772,perform-exist,u78,keep no show phone number night. more would begin. line represent door marriage take learn each. soldier top guy home example. nothing thousand return similar hour because six. responsibility teacher author we some newspaper. white talk bag.,2021-07-25 10:23:50.227936,nan,['#ai'],"['@user4', '@user3', '@user1']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,5980,3387,1996,83,11446,original,nan,[],case study,2023-12-26 17:27:51.957697
t773,sound-event-change,u78,reality production go development. election out party oil tv and meeting. reason from free. cause billion table free growth thousand. finally later again which trade. pm letter character item.,2023-05-24 23:11:13.096549,nan,['#machinelearning'],['@user4'],"['http://example.org', 'http://example.net', 'http://example.com']",0,0,323,2832,363,515,4033,original,nan,"['blockchain', 'data analysis']",research,2019-08-18 23:57:33.889358
t774,us-minute-citizen,u79,sell seven growth add whom. long face live. these leave region many. tell miss include large. car stock much direction painting all its. deal movement light treat water phone. along benefit action operation. effect great source they visit rate.,2023-01-28 14:56:29.701081,1708146596.0,['#python'],"['@user3', '@user4']",[],0,0,6458,4232,1935,250,12875,original,nan,"['data analysis', 'technology']",updates,2024-06-29 16:54:01.611219
t775,television-real,u79,without avoid arm sometimes main myself. during subject difference mean training can week. magazine region two piece. interview get least never nice loss attack.,2024-06-30 14:54:45.314304,5994477587.0,[],[],[],0,0,5762,3483,571,433,10249,original,nan,"['science', 'quantum computing', 'cybersecurity']",case study,2022-08-15 20:09:03.170943
t776,than-attention-them,u79,design reduce sister occur you out. seem between cause hour near. note black threat dream tell reality successful. certainly degree foreign stock part recently environmental true. answer special item money may.,2021-06-17 03:33:05.410809,6982412163.0,"['#python', '#coding']","['@user4', '@user3', '@user5']","['http://example.com', 'http://example.net']",0,0,8477,290,1496,360,10623,quoted,t8204689695,['cybersecurity'],research,2024-08-04 03:43:54.118442
t777,rule-political,u79,face plan development word avoid. cup mrs stage recent accept become thought still. box prove decide national form movie guess. big human woman certain. brother small tonight people record. choose relationship garden relationship cold citizen. strong eat purpose option explain.,2022-04-21 09:18:34.305315,nan,"['#ai', '#python']","['@user2', '@user5', '@user1']",[],0,0,3283,4342,1571,276,9472,replied_to,t3573173474,['robotics'],event,2023-03-29 03:15:35.844823
t778,wind-performance,u80,early actually little commercial teacher hundred else difficult. or all everybody stuff make course. reach join while affect. room small ability land. off deep line word enter become. task forget news fine might.,2021-02-26 03:09:00.430160,nan,"['#coding', '#ai']","['@user1', '@user4']",['http://example.com'],0,0,796,544,1334,482,3156,retweeted,t3132870128,[],news,2024-06-21 22:00:53.372109
t779,management,u80,by cold old. could speech near challenge. never rich citizen write card girl. accept tonight west today recently off. turn which continue beat hope from beautiful.,2022-09-28 11:30:38.808549,1712142470.0,"['#coding', '#tech']","['@user1', '@user3', '@user2']","['http://example.org', 'http://example.com']",0,0,4947,1528,707,747,7929,retweeted,t2612526709,[],interview,2019-11-03 13:49:24.060062
t780,argue-seat,u80,difference life everything election space put. capital see any stage new young apply. manage himself begin mr far station day. charge eat teacher nice show run staff. end try part do listen get perform. history tough southern stuff. itself act matter. leave last possible.,2023-11-01 08:11:46.705371,nan,[],[],['http://example.org'],0,0,795,4798,1555,787,7935,retweeted,t1280739530,"['cybersecurity', 'artificial intelligence', 'robotics']",interview,2023-07-09 05:03:54.811406
t781,lead-sound-sport,u80,organization wife peace beyond of figure. difficult some fall whether physical. trial attorney some shoulder apply after. treatment wife individual resource may. than art approach subject. on only window. research someone room ready high statement yet.,2023-03-14 01:28:39.561969,nan,[],['@user3'],[],0,0,3879,1318,1454,645,7296,original,nan,['cybersecurity'],research,2021-04-24 23:35:39.575064
t782,early-practice-she,u80,green type simple food worry. bar blue help door successful attack marriage. possible assume at. arm interview card letter unit long. book area power. kitchen true growth prepare she growth. avoid real word. thank single boy onto lawyer dog. nature quality grow court system.,2021-02-14 03:32:58.097195,nan,[],[],"['http://example.org', 'http://example.com']",0,0,8283,2359,610,577,11829,retweeted,t4759481688,"['blockchain', 'data analysis']",research,2020-07-02 07:17:34.208547
t783,degree-seat-sound,u80,significant indicate positive experience anything administration pass. involve voice open oil fight state fast. could represent central in win. trade deep serve kid bring. true since impact blue risk citizen east.,2023-01-02 06:13:10.609344,9666166504.0,"['#tech', '#python', '#datascience']","['@user4', '@user5']","['http://example.com', 'http://example.net', 'http://example.org']",0,0,2151,826,256,683,3916,original,nan,['blockchain'],updates,2022-12-24 12:07:32.253792
t784,country-imagine,u80,garden offer step magazine interview prove without. force everything size whose perform. air father about day rule story. boy ten son. quality carry others argue instead east police. military key sit eat i card individual professional.,2020-07-22 07:09:36.601554,1065326375.0,[],['@user4'],['http://example.org'],0,0,8817,3732,1377,883,14809,quoted,t3311149876,['science'],news,2023-04-23 19:45:49.735159
t785,general-former,u80,career reality use find wind power. way either risk together organization need. debate seven social article any. single democratic evidence. our certainly wall pass return standard. third these future son. fear consumer base specific. spring top increase total point theory.,2023-02-12 04:00:54.993143,nan,['#coding'],"['@user5', '@user1']",['http://example.org'],0,0,8096,2762,93,277,11228,replied_to,t8892061497,['technology'],case study,2023-08-17 16:55:35.198435
t786,history-letter,u80,blue movie billion. only economic behavior hear. water ago thing few themselves. election full next treatment choice contain. while major develop detail focus board. recognize show pattern according. war main fly before nor suffer.,2024-04-03 01:36:33.589609,nan,"['#coding', '#python', '#datascience']","['@user3', '@user2', '@user4']","['http://example.net', 'http://example.org', 'http://example.com']",0,0,2365,3402,996,146,6909,retweeted,t4106795864,['data analysis'],news,2024-07-04 09:27:43.383974
t787,arrive-realize-when,u80,nearly continue body example enter seven team. free admit professor record series. account article home none lay national message but. occur will fact subject writer black method. stay relate benefit. find truth star. new sometimes hospital fast dinner upon low price.,2021-06-11 09:47:03.624066,nan,['#python'],"['@user5', '@user3']","['http://example.com', 'http://example.org']",0,0,6122,1405,867,828,9222,original,nan,['quantum computing'],news,2020-04-01 01:06:02.518389
t788,much-issue-kitchen,u80,west good thus stand property. face it record born brother matter success. impact decade both share north foreign. condition step again radio first much. they study line somebody hotel.,2021-05-10 20:14:50.278468,nan,[],['@user5'],"['http://example.net', 'http://example.org', 'http://example.com']",0,0,2023,162,1235,299,3719,original,nan,"['data analysis', 'science', 'blockchain']",interview,2022-07-25 09:03:15.044866
t789,nearly-necessary,u80,have specific change pm civil approach tree how. especially research fall answer kitchen on. ability ever public notice. you protect win exist under hundred health reality. without where collection begin maintain. set treat end well plan.,2023-10-30 12:22:39.390580,6934978229.0,['#coding'],[],['http://example.com'],0,0,6404,2893,1968,407,11672,quoted,t5263691673,['artificial intelligence'],case study,2020-08-23 18:48:29.343930
t790,against-number,u80,policy half training eye article certain. even on behind mind if. environmental mind difference there open this raise few. maintain leave eight food. right remember collection one writer cost.,2020-03-10 19:30:45.640740,6020186425.0,"['#coding', '#ai']",[],"['http://example.net', 'http://example.com']",0,0,8279,4991,446,400,14116,original,nan,"['technology', 'robotics', 'science']",review,2021-10-03 10:35:02.711262
t791,anything-remain-arm,u80,among daughter low fear final sing my simple. eye forget management long moment sometimes. security fund value which. participant green road meet. ball phone amount open case look return. yourself business item truth local risk measure.,2022-09-23 07:59:34.259887,5824480361.0,[],"['@user1', '@user2']",[],0,0,5503,4870,75,727,11175,original,nan,"['artificial intelligence', 'science', 'technology']",updates,2019-12-16 08:19:42.028334
t792,become-social-as,u80,night thought she today rate. know purpose answer suddenly easy fall. western choose face decide action step. war shake from doctor lose. after probably could.,2023-08-15 18:46:44.446095,nan,[],"['@user2', '@user1', '@user5']",[],0,0,8433,2554,1143,206,12336,retweeted,t2676082909,"['quantum computing', 'artificial intelligence', 'cybersecurity']",news,2020-08-28 21:39:11.010725
t793,what-whatever-later,u81,home no whether. state stage value and month sing mission. series show seat film build. dog somebody her reveal lawyer she particularly station. big catch loss section skin sort fill. share personal result seek appear. eight may then all necessary discussion.,2022-07-21 06:55:53.802010,nan,"['#python', '#machinelearning', '#coding']","['@user1', '@user2']",[],0,0,8300,1713,384,487,10884,quoted,t7944431694,"['data analysis', 'technology']",interview,2024-03-11 16:28:42.642182
t794,or-eat-national,u81,guy would follow fear good space building. decide scene now significant make. foreign trial add health bad themselves up. unit despite property research official bank. arrive popular something degree service general though.,2024-04-12 06:09:17.809171,4989090679.0,"['#python', '#ai']",[],['http://example.net'],0,0,3679,493,682,175,5029,retweeted,t8658276703,['robotics'],interview,2024-03-22 09:57:48.162745
t795,never-research-stop,u81,story threat doctor act religious town early set. increase able sit billion hard. impact account learn shake report will. second paper society music chair employee official. nation data realize because. first everything for investment.,2024-07-10 21:15:14.277278,2310441110.0,"['#tech', '#ai']","['@user1', '@user5', '@user4']",[],0,0,4755,3633,387,289,9064,original,nan,"['science', 'blockchain', 'quantum computing']",updates,2021-07-19 23:53:23.769787
t796,fall-total-leave,u81,record good color collection about material suggest. allow for send always. argue feeling would movement sport long money. half believe college follow charge. fight society senior establish myself piece.,2024-01-29 17:00:37.230733,9496578360.0,"['#coding', '#python']","['@user3', '@user4', '@user5']",['http://example.net'],0,0,3231,655,1455,493,5834,quoted,t3330884098,"['quantum computing', 'science']",event,2023-08-02 18:57:12.101716
t797,interest-discuss,u81,they change letter son. morning daughter data. policy five democratic stuff month color. travel rest set head site according. place increase others build.,2023-04-25 17:12:43.424896,nan,[],"['@user4', '@user1']",[],0,0,7931,3475,131,582,12119,original,nan,"['science', 'cybersecurity', 'blockchain']",case study,2022-05-28 03:12:41.648340
t798,reason-perhaps-kid,u81,arm face wear house figure reflect. term federal her. popular among course design business. top politics discover west among. form discover president challenge with second nice. lot hotel car plant hear hot same. strong work security nature my.,2024-03-06 08:32:02.112259,nan,['#python'],[],[],0,0,538,2356,358,947,4199,original,nan,['cybersecurity'],event,2023-12-06 21:54:34.737004
t799,federal-investment,u81,really above power professor approach school during. cover thousand voice law team voice like. during him born factor road simply than. yes them final than check by political. believe any experience view door them kid.,2020-09-20 06:28:06.075572,nan,[],"['@user2', '@user5', '@user4']",[],0,0,465,3413,948,368,5194,original,nan,['artificial intelligence'],tutorial,2021-04-01 03:36:52.338314
t800,enjoy-though,u81,fight contain entire model really too from. consumer technology throw prove. seven upon marriage final son item rise. later now chance concern since. should in expect own cut turn. sing visit remember finally consider herself.,2022-02-26 01:56:04.626835,nan,[],"['@user3', '@user4']",[],0,0,3685,1643,852,342,6522,quoted,t1618945526,['technology'],opinion,2020-05-29 04:49:40.439941
t801,without-kind-region,u81,final maybe picture. little toward official fall. just peace blood if. list economic newspaper town before. month poor artist commercial for important probably. eat find catch culture budget. hospital apply after add theory structure grow few.,2023-09-28 09:01:12.237021,3247706617.0,[],[],['http://example.com'],0,0,8304,12,1264,791,10371,replied_to,t5723253694,[],news,2022-02-05 08:33:12.564527
t802,customer-truth,u81,hospital strong past cultural coach speak leg. magazine road upon happen easy result small. science carry beautiful past. space cell keep green according mind. summer head blood. television control public mention tell he concern.,2024-06-29 21:24:58.180026,4195469050.0,"['#ai', '#machinelearning']","['@user2', '@user3']","['http://example.com', 'http://example.net']",0,0,7991,2665,966,476,12098,quoted,t4128904200,"['cybersecurity', 'science']",event,2020-03-13 15:58:59.027436
t803,economic-base,u81,can southern short event recent television. always likely discover less feel apply. drive man sure property up thousand. professional top list reduce certain away look. as dinner reduce their drive dark serve. heavy good police exactly sound.,2023-12-10 19:25:42.077611,nan,['#machinelearning'],"['@user5', '@user3', '@user1']","['http://example.org', 'http://example.net']",0,0,5514,4002,1094,719,11329,retweeted,t3184724690,[],opinion,2022-01-03 11:44:49.352174
t804,impact-sit-anything,u81,way movement cut building southern image marriage. bit bar argue street. congress know son form hear situation four explain. increase crime event policy respond property management.,2021-01-04 00:55:57.575249,8706793274.0,"['#coding', '#machinelearning']","['@user2', '@user5', '@user4']","['http://example.org', 'http://example.net']",0,0,2452,331,1847,842,5472,retweeted,t2175118980,"['blockchain', 'science']",announcement,2020-08-21 19:48:17.147744
t805,ten-television,u81,enter speech quite responsibility inside knowledge determine. itself see pay few. wrong father his travel. production detail what too short force candidate. one town assume.,2022-12-09 19:55:03.268708,nan,"['#tech', '#python']","['@user5', '@user1']","['http://example.net', 'http://example.org']",0,0,2756,4503,1517,527,9303,retweeted,t4020374283,"['robotics', 'science', 'quantum computing']",updates,2021-09-25 13:26:41.518697
t806,discuss-admit-if,u81,sea pattern boy leader poor political. body raise future glass. safe specific organization ground. run although wear west security perhaps. go care model say draw. lay picture another indeed.,2021-10-13 23:42:04.056916,1119561742.0,['#tech'],[],"['http://example.org', 'http://example.com', 'http://example.net']",0,0,5740,2011,1273,222,9246,retweeted,t2813216723,['technology'],news,2022-08-26 09:32:19.153981
t807,item-itself-church,u82,mother them join strategy month where. mouth talk get west radio indeed travel. even direction bank kid better piece. west consumer service protect talk. quality learn approach listen skin although before. unit bar art popular. ask music especially above again lose.,2022-12-19 02:35:13.302064,nan,"['#datascience', '#python']","['@user4', '@user3', '@user2']",[],0,0,229,4367,1016,700,6312,quoted,t9593484450,[],case study,2020-02-27 02:36:08.226978
t808,positive-old,u82,analysis area art. person pressure different. fall even pm environmental threat. camera current great along by. attack all worker. glass bit feel mention structure. career main rather today huge very theory.,2019-10-16 04:33:32.094951,9588595146.0,"['#datascience', '#machinelearning']","['@user5', '@user4', '@user1']","['http://example.org', 'http://example.net', 'http://example.com']",0,0,1328,2220,77,351,3976,replied_to,t1471021136,['quantum computing'],review,2023-01-13 14:32:19.109569
t809,summer-degree-avoid,u82,product get local the at necessary. figure protect rate good each husband race. simple our same address main. get exist several season trouble lay leg individual.,2021-12-03 05:09:32.771672,7313313750.0,[],[],[],0,0,2462,1229,1279,578,5548,retweeted,t3398017161,[],case study,2020-04-28 09:15:28.639017
t810,play-between,u82,push study impact top as only. possible bar claim message process into. campaign father to present note training since. draw force program nothing benefit. reveal room nice when prepare care. huge stop ten respond last forget center expect. wife develop spend huge once.,2024-07-06 15:53:24.812320,1948325292.0,"['#ai', '#machinelearning', '#datascience']",[],[],0,0,1560,1602,825,851,4838,replied_to,t8647700774,[],interview,2019-11-05 17:41:21.060825
t811,western-air-shake,u82,financial huge dinner. against boy kind own level environment. teach nothing his. market international thank draw. social set suddenly wall add top. nation point job all state huge suggest. north front wear.,2024-06-04 22:15:07.150255,2565286276.0,"['#coding', '#ai']","['@user3', '@user4']",[],0,0,3160,2256,631,339,6386,quoted,t5546559365,[],announcement,2021-04-18 03:25:06.065994
t812,child-hope-machine,u82,much price wear player. knowledge field subject red nothing parent. subject lay receive which star break can. surface beautiful wear tough there door laugh. condition address trip full old throughout treatment.,2022-01-12 06:40:36.740333,7261760190.0,['#ai'],"['@user5', '@user2']",['http://example.net'],0,0,2001,821,1197,217,4236,retweeted,t6225728023,"['quantum computing', 'science']",case study,2020-09-02 19:29:24.454848
t813,test-through,u82,here behind suggest. drive despite none structure someone customer center experience. character kind home college agree. choose life property and personal deal put. our bar president. time think property according.,2023-01-15 22:46:53.679742,2275914299.0,"['#datascience', '#python', '#tech']",[],['http://example.org'],0,0,7847,3629,311,396,12183,original,nan,"['science', 'blockchain']",updates,2022-03-24 15:36:06.653165
t814,such-benefit-four,u82,have system program few modern lawyer. laugh dog movement nature head social it. animal end all dog image herself congress. able their reflect hot professor including. less amount effect voice prepare. bank develop section travel possible.,2021-08-21 10:52:48.248041,nan,[],"['@user1', '@user4', '@user3']","['http://example.org', 'http://example.com', 'http://example.net']",0,0,1183,3488,507,173,5351,quoted,t2379650272,['science'],event,2021-02-04 09:51:11.961193
t815,blood-pay-either,u82,building thought place than. century dream expert mrs tough foreign. beat feel talk second. person special recognize life. rest worker manage several guy then population. tonight financial not talk size level.,2024-06-05 18:19:59.004893,nan,[],"['@user1', '@user5']","['http://example.com', 'http://example.net', 'http://example.org']",0,0,8582,3203,1451,517,13753,original,nan,"['technology', 'science']",tutorial,2021-05-30 03:42:38.067053
t816,strong-receive,u82,single never able democratic thousand foot actually. despite school agent economy require modern. financial campaign reflect. consider rate common next drug report should. ten medical population effect strong pattern. together budget hear more.,2024-02-10 19:51:54.722951,nan,"['#coding', '#tech', '#ai']",[],"['http://example.com', 'http://example.org']",0,0,4955,2067,601,999,8622,quoted,t6078747226,['blockchain'],research,2024-03-26 07:28:34.548650
t817,prevent-floor,u82,much before reality hold. lead management view boy wish near. treat truth fear involve both catch. such where under inside hospital it stand. nor could marriage statement participant also dream.,2022-09-29 11:27:46.764615,3752146939.0,[],['@user2'],[],0,0,4251,532,1828,835,7446,original,nan,[],updates,2020-08-27 11:04:51.330720
t818,step-account,u82,exactly explain event response. seat subject black although. hand door cell carry along movie. city role interest style theory often you could. simple once firm into. half know rate. few mouth opportunity well hotel. walk chance clear bed then. whether end paper health.,2021-12-03 21:06:49.883293,nan,"['#datascience', '#ai']",[],"['http://example.net', 'http://example.com', 'http://example.org']",0,0,3693,605,10,112,4420,original,nan,"['blockchain', 'cybersecurity', 'robotics']",event,2024-02-02 03:40:33.277736
t819,whom-reduce-goal,u82,from name large life piece camera position yeah. whether why rise relate sing hot kind continue. black box almost high in pattern. night conference test car myself need necessary audience. land involve human authority each allow trade. many simply my item lose.,2022-06-03 08:18:48.042331,7025540405.0,['#coding'],['@user5'],['http://example.net'],0,0,8834,2192,577,73,11676,replied_to,t2174079554,"['science', 'blockchain', 'artificial intelligence']",research,2020-02-08 23:27:27.067831
t820,black-receive,u82,item citizen beat but instead star view bad. course office benefit else serious. mission find center attention exist establish. true market mind population. approach reason remain analysis wrong force raise.,2022-10-04 00:19:31.802630,8731624325.0,"['#datascience', '#coding']",[],[],0,0,8507,3264,1920,495,14186,quoted,t5436545135,['artificial intelligence'],research,2023-02-09 18:35:25.583771
t821,concern-travel,u82,officer more get media wind score administration source. mr catch life computer. party cup able. room deep owner here but staff bad number. agreement than stuff. mouth ready rise the. through often a land.,2022-11-20 07:59:40.252987,nan,"['#coding', '#ai']","['@user1', '@user3']",['http://example.org'],0,0,6990,3743,751,224,11708,original,nan,"['artificial intelligence', 'quantum computing']",event,2023-03-25 12:14:49.961089
t822,free-than-high-tv,u82,policy field deep dinner. scientist school behind watch employee. support century well. business interest determine increase not. name always officer stage structure. ok man official test later war evening.,2021-10-30 15:48:40.583275,1841480542.0,[],[],"['http://example.com', 'http://example.org', 'http://example.net']",0,0,9232,3615,841,279,13967,original,nan,['robotics'],event,2021-11-30 20:42:10.248782
t823,trial,u82,give a car bit over. again by color. quickly republican play human box total issue. tend better interesting soon agreement my. pass mouth system rock main. today bag understand society. political result friend five. set so movement power arm. boy page gun life step live.,2024-01-27 05:42:15.915484,8815273610.0,"['#machinelearning', '#ai']","['@user1', '@user3', '@user2']",[],0,0,6043,4392,1233,912,12580,original,nan,[],case study,2020-12-30 19:46:35.713924
t824,then-parent-control,u82,better lawyer trade free ten. early support hope east that success. their subject part keep interest arm blue. society pull skin determine ability. seek senior prevent nor always finish kitchen region.,2022-09-05 05:30:58.234630,7407437354.0,"['#coding', '#datascience']","['@user1', '@user3', '@user5']",['http://example.com'],0,0,8667,3579,749,789,13784,retweeted,t7795117973,"['science', 'data analysis']",opinion,2024-04-18 00:51:29.652287
t825,seem-quite-family,u83,sing goal evening bad interesting fear need. face record art answer race test believe. production rate use though remain too. catch picture simply tell property make.,2023-08-15 08:55:04.486166,8805319072.0,['#tech'],"['@user4', '@user1', '@user3']",['http://example.net'],0,0,3074,2509,1344,143,7070,retweeted,t8115468982,"['blockchain', 'cybersecurity']",interview,2021-11-01 21:22:50.826616
t826,admit-plan-best,u83,yes must score share necessary heavy. tough road officer clearly. participant writer glass return. line alone bring radio have. station truth court dark character likely. voice look time century news.,2023-01-12 11:58:33.887431,1735049386.0,"['#machinelearning', '#ai']",[],"['http://example.com', 'http://example.org']",0,0,9971,824,1350,278,12423,retweeted,t4913917243,"['science', 'blockchain', 'quantum computing']",tutorial,2020-12-28 02:22:25.597683
t827,develop-tell-which,u83,land company wind conference professor others. difference season into say. check wonder choice lead source suffer. maybe late no. newspaper chair end scientist week save that. than over however lawyer daughter leg wonder rate.,2022-07-29 10:18:18.957476,1606548151.0,"['#datascience', '#coding']","['@user1', '@user4']",[],0,0,7490,3276,1969,708,13443,original,nan,"['quantum computing', 'science', 'data analysis']",case study,2020-12-06 02:42:36.783912
t828,participant-rule,u83,energy begin provide operation yes. last economic themselves improve left example the. blood happy product walk class value research certain. notice effect week such continue discover director. final head great way personal have place. this buy fear doctor term floor ago effort.,2022-03-26 05:49:06.543689,nan,['#coding'],['@user5'],['http://example.net'],0,0,7476,2511,1660,553,12200,original,nan,"['artificial intelligence', 'data analysis']",announcement,2022-07-27 20:39:33.126216
